,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1440,"108.56161083414398,38.47918439931907","105.99276507782102,34.32784381079767","108.2192515807393,35.418618525048636","99.59088491001945,38.00848507417315","112.44746321741245,38.88768771279183","95.06539548881324,61.80916752796693","117.73647251945525,61.00730331955253","77.23419260700389,85.20288180933852","126.10309004134241,87.59485195768482","77.13374726410505,73.34837822227627","122.63969783560312,107.30252918287938","98.80277237354086,118.93434612110894","115.46370379377431,116.43825997081713","111.92965710116732,161.48694370136187","111.65511004377431,161.48562135214007","104.68062226410505,218.20437135214007","109.46121108949417,215.80459630350194",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_4_original\3_156.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_4_original,3
1444,"108.16624361624514,38.45726684095331","102.72267144941634,34.042877553501945","108.819468932393,35.394500851167315","99.15916828793775,37.04956909654669","113.25621656128405,38.73604313594358","95.14889348249028,61.518873875243195","118.20016111381324,60.82639986624514","77.17461089494164,86.4884408438716","126.37864785992218,87.102672057393","77.97098431420234,71.43705921692607","124.04080283317121,105.53697258025292","98.46641688959144,116.76602778453308","116.03603781614787,116.83024531857977","106.99016597762646,162.70747203307394","112.4954857733463,163.05635943579767","107.7922315783074,219.75497020914398","106.79185159289884,219.56055447470817",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_4_original\4_160.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_4_original,4
1443,"146.6938381566148,37.311633633268485","143.81131444552528,34.12363205252918","149.7764469844358,33.95288180933852","142.26693214980546,39.02865089980545","158.8689810311284,39.361601714494164","136.93134423638134,61.34440357490273","161.50896765564204,60.20206104085603","133.56132964494162,88.14358888618678","176.74132113326849,87.27978325632296","131.96647008754863,106.70709204766537","166.21335420719845,70.42737718871595","139.14785992217898,118.80409472276264","159.3619589007782,122.53284593871595","135.32254681420233,164.78777054961088","150.20396096789884,167.98435980058366","156.00886125972764,224.94627006322958","143.98790126459144,215.72221546692606",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_flipped\0_153.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_flipped,0
1448,"147.5423151750973,37.81218081225681","143.91308973735408,34.371412937743195","150.21066391050584,34.46297802164397","142.34165248054475,39.4215596121109","159.26918166342412,39.5875752371109","137.0388801070039,61.968867795476655","161.40229815175098,60.77362749270428","132.56961332684824,89.7389424246109","178.4678228356031,86.96862080496109","131.06754620622567,108.59166767996109","166.98002796692606,66.34023133511673","138.0519972033074,117.78778574902724","159.9290339250973,120.74445981274319","139.31202881809338,167.1812226410506","138.76345148346303,169.55274197470817","153.12612475680933,218.61018056906616","140.6453520184825,215.24255228599222",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_flipped\1_157.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_flipped,1
1445,"146.88525960603113,37.56764500243191","143.25443822957197,34.15812712791829","149.0270549610895,34.525307028210115","141.04766536964982,38.82836819066148","158.6042527966926,39.26339448565175","136.48638132295721,61.99873084873541","160.49694491731518,60.78677118798638","129.30702821011673,89.18236259727627","177.69965953307394,86.65008663667315","130.44026629377433,109.4190251094358","167.29672300583658,65.97518695282102","139.8461819066148,118.59596911478599","160.72736806906616,121.71702486624514","139.66536964980546,170.93009788424123","150.53301313229574,171.11986259727627","150.4758025291829,219.96867400291828","181.9145640807393,228.96882599708172",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_flipped\2_161.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_flipped,2
1447,"146.58668227140078,37.52332350437743","143.60904061284046,35.39422346181907","148.50063837548637,34.33444795719844","140.0207928015564,39.2203079401751","157.60928380350194,39.27242673881323","138.89399927042803,62.8636232368677","159.6984587791829,61.08754103842413","129.02462305447472,89.09180447470817","177.92608523832686,86.9159624270428","129.6949173151751,110.25412664153697","166.1899015077821,64.53997446498055","139.7788484922179,120.46553532344358","161.53617461089493,123.50372385700389","141.64538241731518,170.77346789883268","148.21797482976655,170.8238235651751","150.76316269455253,222.60616792315176","181.24202030642024,230.4333809581712",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_flipped\3_165.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_flipped,3
1446,"147.00101836089493,37.62809688107977","142.27334630350194,34.15099480179961","147.61343324416342,35.04166160019455","139.24626094357976,39.42851334508755","157.36741549124514,39.03533104328794","138.21146947957197,63.202441026264594","159.35344722762648,61.5088156614786","128.9879620622568,89.29372112110894","177.92932271400778,88.64054140321012","129.3674762889105,110.9127705496109","166.97396339980546,65.78255714980544","137.72428258754863,120.35593233219845","159.73328064202335,121.95080708900778","143.29609982976655,171.58960055933852","142.7930751459144,171.0181633025292","150.1350620136187,221.95076909046693","143.73501337548637,218.7479936770428",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_flipped\4_169.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_flipped,4
1449,"109.20596729085604,38.33556131444553","106.1726425705253,33.732433274562254","107.96397738326849,35.0816626641537","99.83545871838521,37.53490545963035","111.97578732976653,38.771210785505836","95.52961606274319,61.85837943822957","117.14839190175097,60.47625851167315","80.4577684216926,85.4641293774319","125.94165704036965,87.01674975680935","74.40543683122569,77.09660749027238","123.26374027237354,108.96949477140078","98.61114573200389,117.31623905642023","115.77494984192607,117.69899075875486","113.16860712548639,163.63100376945525","113.04801495622569,163.54062803988327","106.06520549610894,216.42869953793775","110.97832563229572,216.58277602140078",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_original\0_153.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_original,0
1452,"108.60366761916343,38.34777784533074","102.89790552042801,34.11898483098249","108.71184186527238,35.27775413424125","99.2076392266537,37.81085466318093","112.69600407344358,38.976539700875485","94.84919139105058,61.753001884727624","117.85163849708171,60.902731335116734","76.11219449173151,85.82123966439688","126.19179383511673,87.35395640807393","80.39994984192607,74.31443032587549","123.56681663424125,106.1310721668288","99.15715436527238,118.63801830009727","115.85899501459144,116.21203185797665","109.82787420963035,164.18473370622567","113.24470300340467,164.23929961089493","105.70018391293775,217.21385578793775","109.37902024562257,216.17073504377433",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_original\1_157.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_original,1
1450,"109.12436162451363,38.76780611624514","102.91798394941634,34.044655885214006","109.1179246716926,35.600905125243195","99.53834052772373,37.12275048638132","113.28583262402724,38.76579219357977","95.094859557393,61.400272829523345","118.36001337548639,60.281265199416346","76.69600407344358,85.84090770914398","126.27599100194553,86.88335967898833","83.54708019212062,73.23659411478599","123.44743281857977,105.57035049854086","99.03634180447472,116.80393512889106","115.57884697227627,116.66929869892996","106.80103204036965,163.75259910019454","112.44524410262646,164.18184581712063","108.14586119892996,220.5997993677043","109.04689019941634,220.44829158560313",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_original\2_161.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_original,2
1455,"108.44751641536965,38.76117157101167","102.95674246108949,34.34816543044747","109.45842199659533,35.9625220391537","99.49974160992218,38.32083687986381","113.46865880350195,39.42021066391051","94.9317470209144,61.621770124027236","118.35467078064202,60.72320342898833","76.56669503891051,86.09360560554475","126.24339585359922,87.31914214494164","81.9576620257782,70.8314232733463","123.53156918774319,107.6337092655642","98.90612080496109,117.05255198200389","115.17295415856032,117.53740576361868","105.74094114785993,163.8545415856031","114.62736350924125,164.2338278210117","107.55973370622569,221.81427833171207","108.18756079766537,221.71086150291828",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_original\3_165.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_original,3
1453,"109.07813259970817,38.83922437378405","104.99429261916343,34.86856304717899","111.51420385457199,35.91755836575876","100.82727383268482,39.097451057879375","114.81835177529183,39.09364360408561","94.75606456712062,62.667049185311285","118.28450267509727,62.73359223005836","77.20881718142023,87.33417436770428","125.71549732490273,89.40439567120623","80.53717017266537,72.68002948686771","124.00053957928016,107.85555994649806","99.78077121838521,117.80729419990273","115.20735803745136,118.1302285992218","106.84761065175097,165.12462001459144","114.77168956712062,165.64086819066148","108.08019972033074,222.21619649805447","108.38663515321012,220.00463582198444",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_5_original\4_169.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_5_original,4
1451,"150.86281006809338,38.20004711819066","147.26097397859922,34.38977763253891","152.72700328307394,35.03354891172179","143.6374331225681,38.68721881079767","157.3656067607004,38.48610773346304","138.36752188715954,62.53494725802529","163.7473553015564,60.859223005836576","135.35615272373542,96.48014956225681","179.67917071984436,87.67948990758755","110.67945190904669,157.49936162451363","171.0721364299611,76.2955526507782","142.7040217655642,118.73665491245136","159.6859952577821,122.75131474951363","159.02897008754863,185.55961211089493","189.20997993677042,197.30707380836577","151.70832320038912,220.58377918287937","182.12501519941634,227.48665491245137",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_6_flipped\0_50.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_6_flipped,0
1456,"150.77980605544747,38.48502097519455","147.4611502918288,34.86260867582685","153.05360834143968,35.177905368433855","144.3188077577821,38.61866944309339","157.98811405642024,38.550940843871594","138.88907465953307,62.17942910992218","164.2530094844358,60.52998084873541","135.07104207198444,89.00544899075875","180.28187317607004,86.64122537694553","142.59624270428014,98.10008815661479","171.16833353599222,76.79812895184826","143.92933791342412,118.53244315418289","160.87106335116732,122.587313047179","160.59256444552528,183.9212670233463","189.7878009484436,197.59371960116732","112.24988600437743,177.62311527237355","180.96730605544747,227.6327061040856",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_6_flipped\1_54.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_6_flipped,1
1466,"151.09928258754863,38.9212138253891","148.18056906614785,34.97500075997082","153.5889469844358,35.339760153210115","145.29082563229574,38.595349738570036","158.7842290856031,38.32544230301556","138.97879681420233,62.40735575753891","164.26851288910507,60.96243464250973","134.67421571011673,89.30502188715954","181.16752796692606,87.32888497081713","137.3096273103113,106.71343780398833","169.0500668774319,73.4278407709144","144.38630836575877,119.70585329523347","160.760031614786,125.20997233706225","162.96361259727627,190.90085420719845","189.4833262402724,200.80072045233464","152.94772920719845,225.0285597033074","182.5281037208171,232.66926070038912",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_6_flipped\2_58.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_6_flipped,2
1454,"151.84025413424123,39.55101684095331","148.89389287451363,35.51912086575876","153.80298516536965,35.56907754742218","145.90625,39.1546654608463","159.3029699659533,38.486768908073934","139.65971546692606,62.249122233706224","164.5995257782101,60.51345148346304","133.31895975194553,88.22213946984436","180.6081134484436,87.75955283317121","134.2585724708171,107.45464494163424","170.82795780642024,75.29904851653697","141.8715193336576,118.7680265077821","160.1260031614786,123.21286782587549","132.78685858463035,164.52688776750972","189.3295537451362,196.80503708657588","123.92703520184826,203.5699173151751","179.9338825389105,228.64681116245137",StandingHipAbduction,..\Python\dataset\StandingHipAbduction\How to Do Cable Hip Abduction Exercise.mp4_6_flipped\3_62.jpg,datasetStandingHipAbductionHow to Do Cable Hip Abduction Exercise.mp4_6_flipped,3
