,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1315,"80.93591926070039,123.55733979815176","78.57978173638132,118.01486502918289","82.55736259727627,119.1843613205253","86.64676556420234,118.23410141050584","93.01899167071984,119.27751854328794","105.2274592655642,132.2946862840467","101.06827577821012,136.2893816877432","105.99981000729572,167.912375364786","104.19838278210116,171.5953307392996","109.03455587305447,200.91597762645915","202.56336636673151,131.6440296692607","140.0761946741245,155.7961150291829","140.12706712062257,154.51650656614785","133.31193762159532,191.35680629863813","136.49054596303503,192.45912876945525","136.47191147859922,231.19908195525292","136.32598188229574,230.88975863326849",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_2_original\8_252.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_2_original,8
1318,"81.57930295476653,127.79891172178988","78.81948413180935,122.40276173394942","83.16483767023347,122.70557210603113","84.00667254377431,121.36592594844358","93.22596212305447,122.33484314202335","100.26127796692607,135.52880289396887","102.56740941147861,135.1171875","105.09884940418289,168.28846972276264","105.13461363083658,170.2085055933852","107.89801951605058,200.47979997568095","201.15748115272373,131.75737171692606","143.0470877918288,157.86490758754863","114.15766354571984,170.38114056420233","134.42711879863813,192.71400778210116","129.35859982976655,192.06576787451363","138.33186405642024,231.248844844358","133.42038545719845,231.17017266536965",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_2_original\9_255.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_2_original,9
1269,"168.96563411964982,95.267000547179","166.5194248540856,90.58010852383269","168.34811223249028,92.17569765321012","156.68426252431908,90.46370379377431","157.77731335116732,91.49088035019456","147.49658013132296,113.19118585846303","149.99624574416342,113.98265746595331","138.67410931420233,146.70479693579767","141.55205800097278,144.71680447470817","142.64512402723736,177.54725498540856","145.84537633754863,176.5136490758755","118.24472580252919,150.43114664396887","118.79266476167315,154.57826179474708","121.09552833171206,194.112171692607","123.42636642752919,194.3516688959144","119.23663971303502,233.99896643968873","118.46983675826849,232.7717807636187",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\0_130.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,0
1270,"165.39520002431908,87.93397373540856","164.70031310797665,83.96096029912451","165.27366549124514,81.77326270671206","154.8542527966926,83.86964980544747","152.94245500972764,82.67807636186771","146.26249392023345,103.74705891293775","152.053577942607,105.06715862110894","140.55906493190662,140.55105483949416","143.01317789396887,139.8700905885214","142.26022920719845,172.3389469844358","143.63332928015564,171.3534928258755","116.4086515077821,142.7333718385214","115.56012129134241,144.4330465710117","124.71058791342412,190.67505167801556","124.25956803258755,189.84340041342412","119.88920385457199,232.97361381322958","119.3642312135214,229.20926556420233",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\1_133.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,1
1275,"163.41146339980546,79.85299124513618","161.1265047422179,76.40985226167315","163.97761125972764,75.80185280885215","149.17830435311285,76.7615591561284","159.01691695038912,75.90048942120623","141.6717686040856,97.07104207198444","151.8011004377432,97.6737749270428","137.24054596303503,131.33935736867704","140.69026629377433,130.65211575875486","143.93476410505838,163.342640442607","145.27711575875486,162.47220026750972","125.91179778696498,140.118829036965","118.71073230787938,138.46288302529183","124.09610590953308,187.85476957684824","124.1391734557393,186.8701969844358","119.05482429474708,233.2562317607004","118.63234131809338,228.98144151264592",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\2_136.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,2
1272,"157.6190874270428,72.82435554474708","154.5024775048638,69.83997294503891","157.63817789396887,69.0441543044747","146.65787633754863,71.21901598978599","151.5764682636187,70.66201057879377","139.8256474951362,92.38921905398833","141.73165430447472,91.36866944309338","137.02342230058366,126.04570464494164","139.3190965466926,125.7860530155642","140.45038910505838,157.05461150291828","142.3018148103113,156.0616032344358","122.26757052529183,141.57409715466926","117.01318549367704,137.74040916828793","124.12260609192607,186.01015321011673","122.82327638618678,186.09882660505838","118.3410065053502,233.26267631322958","117.89906067607004,230.47537694552528",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\3_139.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,3
1271,"156.81338156614785,69.50208232003891","153.84069491731518,66.19139865029183","156.72227626459144,66.67464129377431","145.39544321498056,67.98432940175097","148.4160992217899,65.82983493433852","137.84682028210116,89.40846911478599","141.30423151750972,87.23429140321012","136.9296875,123.22947318822958","137.3183365758755,121.93014348249028","141.0863630836576,154.82731943093384","139.22490576361866,153.35086332684824","123.02719935554475,141.05255958171207","115.17616883511673,137.96440296692606","125.93010548394942,188.49130593385215","121.81689263132296,184.7364117217899","119.98946680447472,232.86732429474708","117.10132690904669,230.89240333171207",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\4_142.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,4
1274,"153.06265199416342,64.69180143482491","149.58146887159532,59.93834736746109","153.99188351167317,60.47334022373541","142.3132143725681,62.14095938715953","145.90056541828795,62.05438351167315","137.60843263618676,86.89456164883269","137.8456499270428,85.99826726653697","135.54141840953307,116.54630502188716","137.67844114785993,116.68104024805447","143.95023711089493,151.4524714250973","141.63612597276264,149.8468354815175","126.14691755836576,140.73562135214007","115.15348370622569,134.81196802042803","124.5356046327821,185.69909715466926","117.57605787937743,183.319157344358","120.61441360651752,233.2555173881323","117.6922270184825,231.3729632782101",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\5_145.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,5
1273,"150.3503465466926,62.332228842412455","147.97890321011673,60.3756611746109","151.52477504863813,59.83346379499027","138.07055569066148,58.4808639348249","140.65289092898834,57.37555857855058","133.8966743677043,80.71205465710116","136.64805751459144,81.73919321498055","136.53143239299612,113.47935159289884","138.98277906128405,115.10144090466926","143.7792740758755,147.99138193093384","140.23282465953307,146.0277389348249","126.13448443579767,139.99551617217898","114.59181967412451,135.67204219357976","123.79790096060312,184.37524319066148","115.71054991488327,182.71647008754863","120.89647677529183,232.939187135214","119.11559156128405,232.28929049124514",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\6_148.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,6
1276,"148.2386004377432,60.6936747628891","146.59765625,58.864550401264594","148.89740393968873,58.36537496960117","136.24331225680933,57.458927377188715","138.27848370622567,56.969859557392994","130.98461819066148,80.30676982003891","131.59903939688715,80.02149197470817","136.78270914396887,112.45905277237354","139.0789457684825,112.60399440661479","143.47668409533074,145.45662086575877","139.5226167315175,142.4301130836576","127.50474221789884,138.67362293287937","114.31093446011673,134.537952942607","122.04973249027238,183.70417375972764","114.97135669990273,181.78685858463035","119.43956712062257,231.62685432879377","85.96317941391051,216.47636490758754",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\7_151.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,7
1278,"146.38411964980546,61.40175097276265","144.94522130350194,57.66267555325876","145.75927164396887,55.96357079888132","133.96844601167317,56.7435858463035","134.25886125972764,55.14588019820039","129.3412116974708,80.2473629012646","129.84391719357976,80.04896491974708","133.1037056177043,111.44580648103113","135.08459995136187,109.92544686284047","142.85369041828795,144.18178501945525","139.30193640564204,142.1719813959144","126.80489269212062,138.8852444066148","120.87547118190662,137.56563107976655","120.92608523832685,184.04094722762648","115.26655216439688,182.70940235894943","121.81403514105058,230.84691147859922","105.82025170233463,226.30248358463035",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\8_154.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,8
1277,"142.8962487840467,58.241146339980546","139.7062712791829,55.01981243920233","143.20593689202335,54.89049580496109","132.1380866974708,56.53011004377432","135.05514348249028,55.311797026994164","126.28033803501945,78.9440205496109","129.10928380350194,78.71575571498055","130.5604176799611,110.07831499270428","136.39254012645915,109.53470026750973","141.0739299610895,141.44532769941634","138.52342230058366,139.83502553501947","123.86831225680935,139.1079006566148","123.95089068579767,138.62898224708172","122.30539427285993,184.3860043774319","118.25515260214009,184.39453125","112.64355848735408,228.4232429474708","103.70991153939688,226.40620440175098",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_flipped\9_157.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_flipped,9
1248,"87.15323291585604,95.09096850680935","87.32255441391051,91.98726288910505","90.36683791342412,91.28533104328794","91.42543926313229,94.05246838521401","100.76214433365759,93.06534229085604","103.58194005350195,111.59657709143968","108.64250212791829,111.43940752675097","109.85028574902724,147.13415004863813","111.6166631201362,148.81348796206225","111.19259180447472,179.2199659533074","113.92535566634241,178.79679900291828","126.12429322714009,154.02901568579767","137.68292497568095,152.02989725194553","131.12334326361866,194.45827760214007","132.6544260700389,191.41824233949416","135.47815843871595,233.05385153210116","136.98101592898834,232.50714372568095",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_original\0_130.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_original,0
1251,"88.63013740272373,83.71508694066148","88.94070707684826,79.81582107247081","92.73539336089495,80.76784411478599","90.15242734678988,84.41906310797665","104.95695525291829,85.45781401994164","106.2370956955253,103.24885244406615","110.93367734678988,104.61744589007782","112.41257295719845,141.29415430447472","110.66473887402724,141.8391293774319","111.63307848978599,171.91302893968873","112.50282709143968,171.16239056420233","134.6031736381323,144.38834508754863","137.70145306420233,142.64694795719845","130.30193640564204,188.70929596303503","128.8928137159533,188.21377979085602","137.0706316877432,232.9547361381323","136.32624027237355,232.2682392996109",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_original\1_133.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_original,1
1283,"94.1229936770428,80.87486320525292","93.40415248054475,75.29407070768482","95.74238509241245,76.18020428015565","100.07713703793775,78.3696954036965","104.97638770671206,79.44469692363813","109.33922057392996,99.7116214737354","110.29514226653697,97.69752401507782","113.20841439688716,132.2770549610895","112.80353994406615,134.26197714007782","111.68790278453308,163.4001550340467","109.78691938229572,162.97242825875486","135.04401750972764,139.974297786965","136.9772768725681,139.37738630836577","130.19035749027236,189.3499817607004","131.56864056420233,189.30119163424123","137.1781067607004,233.36165491245137","137.5927468385214,233.11051495622567",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_original\2_136.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_original,2
1253,"97.43295537451363,72.74790248054475","97.09134089250973,68.85830344114787","99.16491366731518,69.44521370379377","99.80499148832685,71.14586119892996","109.28384910019456,70.74708931177042","111.20729723978599,91.29531705982491","112.88939384727627,91.07059368920234","115.67680721060312,127.16957228842412","115.5330435311284,128.42119102626458","111.27946406857977,159.14752553501947","110.01218233219845,159.29102322470817","138.55277237354085,136.81692303015564","130.8218476410506,140.06549428501947","140.00595817120623,183.5866974708171","130.06678623540856,188.7883481274319","137.76167315175098,233.72596972276264","137.20092108463035,233.9506930933852",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_original\3_139.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_original,3
1252,"97.86157131566148,71.97562013618678","99.02511703550584,67.39086819066148","102.6727717655642,67.65412208171206","101.4230377553502,69.16814354328794","111.43819917315176,67.2518999270428","110.03677498784047,89.40074781128405","115.29484587791829,87.38056298638132","114.2431374635214,123.59716226896887","118.04670780642023,123.29231517509727","111.42875273589495,154.89143056906616","110.80816816634241,155.016734557393","139.53644820038912,135.31430873054475","134.84688107976655,138.75316147859922","143.1565387889105,181.74262828307394","129.23001276750972,188.01515381809338","137.86920902237355,233.51574659533074","137.42629803015564,233.94809399319067",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_original\4_142.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_original,4
1254,"100.38984223005836,65.94639925826849","102.23562895184826,62.28074081955253","104.38348127431907,62.05344114785992","106.23856243920234,65.52658377918289","115.1009317242218,64.41133420476653","111.46134028453308,86.42312895184826","119.60448078793775,86.28031523589495","114.47404699659533,120.83645428015565","120.0188700753891,117.92002067120623","111.30046206225681,151.57900656614785","111.38296449416343,151.47180508268482","132.89507842898834,138.35362962062257","138.7520367217899,135.45055629863813","143.97887281128405,181.3531736381323","136.53691938229574,181.72557453793775","136.67249817607004,232.8439627918288","136.2766901750973,232.99995440175098",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single Leg Deadlift.mp4_3_original\5_145.jpg,datasetSingleLegDeadliftSingle Leg Deadlift.mp4_3_original,5
