,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
819,"82.94233341439688,48.41879711819066","81.98530216439688,44.257903696498055","83.54633542071984,45.54459888740273","87.55724100194553,43.982539670476655","90.06426313229572,44.69395975194553","93.56789579280155,70.53872051313229","96.00940843871595,69.5568534168288","106.83425036478599,105.54282435554475","102.0749863205253,102.30240758754864","106.21686527237354,141.5901629377432","143.98407101167317,158.4215558122568","111.73946680447472,127.67964190175097","111.70393816877431,128.29629742217898","113.526500182393,178.14577760214007","111.59974616974708,179.72739846789884","114.08990454766537,216.32932575389106","115.62208171206225,217.18786478599222",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\9_171.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,9
830,"181.6101349708171,71.80272677529183","185.17762037937743,69.38057818579766","170.3524896643969,64.07329158560312","179.89412086575877,68.40455526507782","168.02632538910507,65.56476471303502","168.77380228599222,83.04002766293775","160.05885214007782,82.56813138375486","155.18746960116732,111.33746504134241","155.7540126459144,112.0183988934825","110.41751276750973,143.55581225680933","156.63577638618676,140.4209782344358","139.44719722762648,123.52328550583658","140.54334873540856,124.92274896643968","140.2864178015564,176.25869406614785","140.62846546692606,175.12577517023345","140.51424185311285,216.1721637889105","139.6094813959144,216.06923334143968",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\0_62.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,0
831,"182.77535262645915,75.42204219357977","181.62442242217898,69.08896218385215","177.91403210116732,70.56151203793775","179.41419929474708,70.54939050340467","171.8902298151751,67.85728508025292","163.03090041342412,86.66243616245136","161.564719114786,86.2476516901751","154.97390260214007,117.9778544503891","158.90093020428014,117.06686223249028","110.8156690783074,141.81613266050584","159.4952729815175,145.4907587548638","137.89258572470817,124.72107551070039","137.9667436770428,125.9727626459144","139.99001398346303,178.50662694552528","144.6361715710117,172.89348249027236","140.56544868677042,217.1257143725681","140.29035445038912,217.0012159533074",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\1_65.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,1
832,"184.14418166342412,77.30643543287938","182.40150778210116,71.4230377553502","176.71744285019454,71.83303441147861","180.2347701848249,73.19923394941634","168.70798881322958,71.93472610651752","162.81146643968873,89.0340238934825","161.25068397373542,89.67608523832685","149.55485469357976,114.90139378647861","158.11337244649806,117.9075191512646","151.01790491245137,144.34893300097278","160.553577942607,146.8278362110895","135.41740637159532,123.8164594479572","136.33151446984436,124.76635457198444","140.75296388618676,177.13975863326849","144.49464980544747,166.8221820282101","140.99790248054475,216.78374270428017","140.59999696011673,216.59581712062257",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\2_68.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,2
833,"180.7484192607004,79.01285110651752","180.31116245136187,75.46292862354086","174.9932210603113,74.8776142996109","182.33800462062257,76.40880350194553","170.10931420233464,75.1348188229572","169.33437196011673,93.01554140321012","164.376109557393,89.41500486381324","159.60103052042803,122.41631961332685","157.57537390564204,115.84042892752919","107.74502219114787,140.23753647859922","159.57835299124514,146.15311892023345","138.71797482976655,120.32044929474708","137.66167619163426,121.70828520184826","142.52688776750972,176.2915400048638","140.79679900291828,175.10782465953307","140.15229815175098,217.56420233463035","141.08484314202335,217.43408013132296",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\3_71.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,3
834,"184.41359131809338,82.80404152480544","183.3513497081712,79.53074081955253","177.35843263618676,76.06733341439688","182.43742400291828,78.08776142996109","171.80602504863813,76.33488874027238","165.82988813229574,94.55458870379377","169.15308852140078,95.08157526750973","162.50530459630352,127.85540795233463","164.6429201118677,128.81430873054475","107.3497689688716,140.50265989785993","160.04725498540856,161.67134302042803","137.23902602140078,119.38642996108949","136.88874027237355,121.06205921692607","142.2169564688716,174.98435980058366","141.01372507295721,173.75487901264592","140.06534229085602,217.01041160019454","140.34426678015564,216.8669747081712",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\4_74.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,4
835,"187.82028210116732,87.54055964250973","185.3266506566148,81.53185037694553","181.13278210116732,78.94113266050584","183.36674671692606,82.66375091196498","172.04112962062257,81.48022555933852","166.21355179961088,98.60431359435798","164.94506930933852,95.50676374027238","159.96332380836577,126.37501519941634","162.94575328307394,128.33610469357976","108.40637159533074,140.09419078307394","159.29568944552528,163.7855818336576","132.73560615272373,119.98799246108949","139.74583535992218,120.64050340466926","141.14820950875486,172.9426222033074","143.42482368677042,174.27960846303503","140.45207624027236,216.93642084143968","141.25288788910507,216.83096729085602",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\5_77.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,5
836,"188.45997993677042,92.0866214737354","185.61858584630352,85.29143360894942","178.87717351653697,82.72954918531128","185.21417497568095,86.32349677772373","173.05119163424123,84.6599966561284","168.40000303988327,101.66954188959144","164.38849708171207,97.33623388861868","160.96256383754863,130.81409593871595","162.51311709630352,131.6884271643969","157.32475072957197,164.67996108949416","156.05512828307394,166.13586758268482","140.3573382782101,119.66261855544747","139.96548212548637,121.00688533560312","140.02571741245137,174.89520002431908","144.1615849951362,174.67211819066148","140.3596637889105,216.5188776750973","141.89018421692606,216.46224464980546",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\6_80.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,6
837,"186.74363144455253,98.14943306177042","193.49911843385215,91.68176222033074","186.98203428988327,89.89409806663424","184.20680325875486,91.30032526750973","174.46821802042803,86.32175644455253","175.04497507295721,105.03238995622569","162.22603052042803,99.04549185311284","158.91812074416342,136.81351836089493","156.49098674610894,137.68905034046693","151.58107368677042,170.94736442120623","155.63427164396887,169.75354146400778","138.57695464494162,121.90561162451363","137.78424428501947,122.8881474951362","143.6999331225681,176.3205252918288","145.43325936284046,176.5380593385214","140.42081104085602,217.31201361867704","141.87741670719845,217.11133572470817",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\7_83.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,7
838,"192.55135882782102,97.29537785749028","189.17152541342412,94.58173486138132","189.53739056420233,93.80971090710116","183.42046145428017,93.88772951118678","175.09128769455253,90.26440144698444","167.90612840466926,105.81056967412451","163.3308152966926,103.1439232733463","158.63908985894943,141.42316695038912","159.72565053501947,140.53655459630352","153.80623784046693,171.95168105544747","156.1279790856031,170.34458596789884","135.72051313229574,132.64317850194553","136.51188594357976,123.6884499635214","140.7409259484436,174.9120561770428","145.19335177529183,176.9842686040856","140.55014287451363,216.41623601653697","141.30350194552528,216.38620196984436",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\8_86.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,8
839,"190.00969722762648,101.82758542071984","186.58733584630352,99.45820920476653","189.5665126459144,98.39208414396887","184.28710177529183,97.5978158438716","173.86358523832686,97.03888010700389","168.22657769941634,108.88261490758755","171.52012402723736,108.66822714007782","164.02936527237355,144.1865728356031","168.9169655885214,144.15740515564204","159.58254803015564,161.69443093385215","161.44614846789884,165.1734101410506","132.54087123054475,125.07491792315176","136.63396765564204,125.09767144941634","143.42737718871595,177.33789822470817","145.44803319552528,176.49886004377433","141.08619589007782,216.19862597276264","141.85799185311285,216.28421388618676",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\9_89.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,9
820,"71.86695190904669,69.82858858219845","77.67986229328794,63.30263177893969","73.82000851167315,65.99107034289884","84.68021187986382,63.39388527480545","76.73223188229572,65.48208748784047","90.27380228599222,85.24777328550584","91.73119072227627,86.82380076605058","93.62397403939688,117.00365545963035","109.723499817607,113.54305994649806","95.81215801313229,138.8670811040856","98.5500972762646,138.29388071498056","112.11706590466926,131.2909320282101","118.83374878404669,129.6632417315175","111.76852048881324,177.37310007295721","110.99762889105058,176.94006870136187","116.00695373297665,216.85598553015564","118.48337943822958,216.52041281614785",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\0_62.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,0
821,"70.73653331712062,72.52489664396887","76.00983402237354,67.79275595817121","71.38312408803502,70.5562454401751","84.36480119163424,67.08413636916343","71.13229571984436,69.11350164153697","85.0436527237354,90.67162420963035","90.77887129134241,89.44272099951363","98.38533560311284,121.52440266293775","109.17192059824903,113.96469935554475","97.85271005593385,139.1073382782101","137.90649319066148,144.3347215466926","116.97220026750973,140.06234800583658","122.5340998905642,134.08201605058366","112.86078854571984,179.37416403210116","111.65817272616732,178.8374118433852","116.81335116731518,217.5237262889105","118.15248814445525,217.27711575875486",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\1_65.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,1
822,"69.03818093385215,78.4175735651751","76.37468841196498,71.47964038180933","73.29304474708171,72.58709265564202","84.35394120865759,70.93297057392996","71.47247385700389,71.82725103356032","92.23675370865759,89.97880441391051","89.60888861867704,89.62056937013618","97.73486138132296,125.09949537937743","110.95915916828794,119.4635517996109","105.88769911235408,158.17600924124514","101.22866001945525,163.58072410019454","119.45310980058366,139.5103508025292","120.41703398589495,138.12012098735408","112.85176769212062,176.69248540856032","111.24149592655642,178.19345817120623","116.84067971789884,217.85493677042803","117.81273559095331,217.6226288910506",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Best Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\2_68.jpg,datasetSingleLegDeadliftBest Move for Booty_ Single Leg Deadlifts - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,2
