,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
710,"195.37474160992218,180.60820464494165","193.39060980058366,181.09441877431908","193.41669199902725,176.84099890564204","191.88697714007782,183.18143543287937","190.05663302529183,188.8813837548638","68.74507538910505,82.31694582928016","109.46652328550584,148.0046206225681","119.79289275291829,148.23732368677042","160.86776507782102,196.7636490758755","56.6536888983463,182.46102869649806","177.36302285992218,182.89247932879377","113.7237126094358,171.16264895428017","124.20485773346304,159.67813715953307","63.49843066026265,71.30645063229572","61.76124756809339,68.68316056663424","55.12876945525292,191.14697835603113","55.325461302285994,190.91860712548637",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\6_41.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,6
714,"193.38866427529183,179.84040612840468","192.47095391536965,180.96613570038912","192.0875486381323,168.4469236381323","118.92357733463035,152.49334265564204","194.1065023103113,173.7867673881323","69.50504620622569,80.74200510700389","159.06275839007782,184.02006322957197","153.7338734192607,193.44918835116732","161.08596789883268,196.75725012159532","137.60934460116732,172.57549550097278","175.92471729085602,181.4594327577821","121.47699568336576,158.7028058122568","122.70124787208171,156.66573443579767","59.83430736259728,72.24566056663424","62.022726927285994,68.10385761186771","55.92259697227627,190.0693853356031","56.41970148346304,189.80222519455253",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\7_44.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,7
713,"194.11604754377433,182.04173759727627","193.60984618190662,180.85692789396887","193.376641536965,177.95987354085602","190.8415612840467,183.24545537451363","194.77339190175098,174.8185949659533","134.6410201848249,158.6555964250973","110.981312317607,155.05432271400778","100.80052285992218,132.6123540856031","160.69041828793775,196.66401690175098","57.33345239542802,182.34058852140078","176.90637159533074,181.10214007782102","112.71580891293775,171.00205192120623","124.15418287937743,158.05684581712063","62.3724388983463,71.02998844844358","61.883112688472764,67.89799671692607","56.594513770671206,190.38908985894943","56.87952562621595,189.9383207684825",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\8_47.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,8
716,"194.72372020914398,182.39088339007782","192.9908195525292,180.8358311040856","192.86483159046693,177.39319370136187","189.9991792315175,175.41982307879377","195.1195130107004,175.3820525291829","68.7097215466926,82.48484618190662","157.97116670719845,186.33440235894943","58.60823124392024,94.24465740515565","160.04804535505838,197.58595269941634","57.28636080374514,181.8274106274319","177.0354450389105,182.24540977626458","124.17825115515565,171.7885153210117","124.36904942850195,159.77387828307394","62.088863387645915,71.19427133998055","163.43999270428017,195.1767084143969","56.87074416342413,190.31807818579767","57.149452061040854,190.10505836575877",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\9_50.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,9
715,"198.30362354085602,147.1583323200389","98.52061040856032,169.19707563229574","98.32285840223736,164.68941512645915","207.14089858949416,77.6944157344358","207.09289883268482,77.3567910992218","203.15938107976655,73.74901963764592","198.76118677042803,82.33475954523347","190.88708353599222,78.45209903939688","194.83254803015564,81.81036448200389","68.09940418287938,181.59262524319067","190.9867765077821,180.64016901750972","129.2906736381323,169.2103295233463","127.67637402723736,157.8078337791829","193.38028939688715,74.3231623905642","195.48843324416342,75.17299215710116","197.62886065175098,187.58125607976655","195.49455860894943,185.97603052042803",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\0_69.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,0
718,"197.89232733463035,147.54578064202335","55.131858736624515,175.08218324416342","61.467743038667315,175.3755015807393","59.7978781614786,178.7764469844358","70.22974677772373,158.54036964980546","202.76220513132296,74.53134879620623","198.94114785992218,82.36306845817121","194.67429170719845,85.95633207684826","194.47264105058366,83.30436831225681","65.28219236381324,182.34257964494165","190.715953307393,180.94959873540856","129.72729207198444,168.337579036965","131.8290217655642,166.47224586575877","194.11036296206225,74.74207350437743","196.2581316877432,75.7091971668288","196.8533560311284,189.54699659533074","194.5164457684825,187.87495440175098",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\1_72.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,1
717,"198.17160141050584,147.71805082684824","191.26053319552528,85.66109861381324","58.32304839494164,185.37971181906616","205.13866427529183,77.29444309338521","208.61881383754863,77.59757265321012","202.51152115758754,74.9083627188716","204.40024623054475,76.01785171449417","195.2993069066148,84.21658408317121","195.25524379863813,82.55928532344358","65.01294230301556,181.90365089980546","189.06944613326849,182.11931541828795","139.48093993190662,168.23470938715954","133.88440843871595,166.2659137889105","194.41023224708172,75.68542527966926","197.01346668287937,76.97196467655642","197.45309460116732,189.35695829280155","195.23554535505838,187.91109861381324",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\2_75.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,2
719,"200.64343689202335,82.56091926070039","56.86224388983463,176.11723309824902","59.66487186892024,186.5706316877432","58.290392448929964,187.25814688715954","208.6728781614786,80.98893482490273","205.1814050340467,77.3036311405642","197.5250182392996,84.33499513618678","195.81961332684824,86.19175583657588","195.55079644941634,85.85949659533074","71.46792923151752,179.0511004377432","189.2749118433852,180.96966196498056","138.78991366731518,169.13965223735408","138.7674185311284,161.9654973249027","192.42608523832686,73.85060493677042","192.45279061284046,73.76345148346303","198.0499604815175,188.55493069066148","195.74464980544747,187.2872993677043",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\3_78.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,3
721,"199.42185980058366,145.2975285749027","60.63022859922179,179.72648650291828","60.5840109739786,186.06076726653697","58.867217898832685,187.3404973249027","71.52748814445525,159.85302164396887","200.31886855544747,81.08535232247081","197.2364877188716,84.13564719114787","194.12864785992218,119.91462487840467","194.40615880350194,88.31676343628405","69.41324933122569,179.39448565175098","189.5209599951362,179.76608098249028","139.0728508025292,169.93632964494162","138.31591986867704,163.39597519455253","192.55441391050584,73.95671206225681","106.92904912451363,187.89694795719845","198.54889652237355,188.006702942607","196.56792619163426,186.7249513618677",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\4_81.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,4
720,"63.66144060068093,174.37297847762648","57.675655854815176,176.787907344358","59.43286417801556,186.2396491974708","58.40425507660506,186.92661721789884","70.75967442850195,159.5241974708171","205.49463460603113,78.8815965466926","197.30503708657588,84.54442789396887","110.64771552772373,198.96660688229574","186.7327182636187,90.90437287208171","70.57635426799611,179.04784776264592","190.69759241245137,179.88282769941634","140.63506201361866,175.5840679717899","137.2741974708171,163.93625364785993","96.56287238570039,189.46829401750972","108.25618616245136,188.540704036965","197.00080556906616,187.42763557879377","195.1159715466926,186.08025291828795",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\5_84.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,5
722,"63.620113387645915,175.68490089980546","55.33099388983463,177.75079036964982","59.82142965710117,185.90071741245137","57.76138816269455,187.9123449659533","67.3213688594358,168.41600802529183","199.14380167801556,78.85183608949417","197.94554049124514,82.6410733827821","129.86682271400778,192.0119315418288","177.7140229815175,133.43807757782102","69.68167102383269,180.70791281614785","189.55555386673151,179.96374939202335","140.98432940175098,176.85891901750972","137.05789457684824,169.17128222276264","98.78868251459144,189.2193579766537","112.71491214737354,188.3675066877432","195.1607642266537,189.9110834143969","195.64544321498056,185.00431663424123",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\6_87.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,6
725,"200.23879803015564,81.87067576605058","56.96195586089494,173.71149987840468","59.20847139469844,185.9519090466926","61.91006885335603,177.60749027237355","207.38881626945525,80.10126611138132","204.55062925583658,78.57054049124514","198.9146704766537,83.21645488813229","195.52083839980546,120.46186466439688","189.99890564202335,114.80623784046693","71.27263193093385,180.54827334630352","189.16579523346303,179.3918409533074","135.5559034533074,161.09099890564204","136.67763557879377,170.63679474708172","93.81922574173151,188.30400352626458","106.75719692363813,188.2859162208171","194.65450206712063,189.66378891050584","195.1392570525292,184.43251459143968",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\7_90.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,7
723,"62.048588734192606,174.43637524319067","54.914974464980546,176.07333718385215","59.13309368920233,183.9280307636187","59.731859496595334,178.09938898346303","68.38764591439688,159.3080465710117","197.8779030885214,79.91043743920234","196.83195525291828,84.09080131322958","192.29503587062257,87.77238874027238","186.31502310311285,90.50018239299611","69.91185858463035,179.5517844114786","189.75331347276264,180.2636946741245","136.25162633754863,162.19921875","137.81275839007782,168.81753100680933","97.830078125,190.419078307393","112.4201346668288,188.64106578307394","197.8093537208171,189.6075054717899","195.62243129863813,188.29179839494165",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\8_93.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,8
724,"65.06324477140078,172.1287998540856","58.27569841318093,175.38773711089493","65.14770792801556,163.08871899319067","61.28777814931907,177.3339007782101","70.50151234192607,159.5525747811284","196.5462214250973,82.04926130836576","193.95046510214007,79.73642692120623","146.86081894455253,160.7099343385214","185.3346759484436,93.16670719844358","70.03026963764592,178.9507994892996","188.03112840466926,183.0046206225681","137.96224464980546,161.92207259241246","140.15597641050584,168.98066634241246","94.35109891780155,190.84884180447472","110.92492248297665,189.03880410992218","199.30201240272373,193.39834630350194","197.98577334630352,191.26801130836577",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\9_96.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,9
728,"197.16827273832686,178.9722610651751","197.4673212548638,181.00033438715954","203.09770184824902,178.56552468385215","121.9434657709144,157.7324446741245","200.53128039883268,186.97625851167317","78.13341287694553,80.69909715466926","105.4356000729572,148.00437743190662","66.20880958171206,94.76077638618678","162.4886004377432,194.60642631322958","158.61733949416342,175.36852504863813","177.5992673881323,180.73332624027236","114.75169473492218,144.19630046206225","119.53461667071984,158.32505471789884","63.29014165856031,72.6420765442607","66.2115454766537,68.581453672179","59.69867157101167,184.5354450389105","60.17106563107977,184.61612354085602",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\0_69.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,0
